sep=;
time;model_id;model_name;port_name;data
65;7;Orchard;;<30000,2.11622e-09,1.17134e-08,1.89842e-07>
65;8;MarinaBay;outputNeighborhood;<60000,1.073e-06,1.32733e-05,0.000985689>
65;8;MarinaBay;;<60000,9.65985e-07,1.21606e-05,0.000987016>
65;9;PasirRis;outputNeighborhood;<150000,8.03806e-07,9.94989e-06,0.00073919>
65;9;PasirRis;;<150000,7.23622e-07,9.11566e-06,0.000740185>
65;10;Yishun;outputNeighborhood;<230000,1.46147e-16,3.25667e-16,8.44446e-16>
65;10;Yishun;;<230000,1.41737e-16,3.2233e-16,8.77013e-16>
66;1;Woodlands;outputNeighborhood;<260000,1.69213e-13,5.61161e-13,3.15453e-12>
66;1;Woodlands;;<260000,1.59362e-13,5.38888e-13,3.21065e-12>
66;2;AngMoKio;outputNeighborhood;<160000,6.20372e-13,2.05741e-12,1.15661e-11>
66;2;AngMoKio;;<160000,5.84251e-13,1.97575e-12,1.17719e-11>
66;3;BukitMerah;outputNeighborhood;<170000,7.25161e-07,9.12418e-06,0.000740323>
66;3;BukitMerah;;<170000,6.52848e-07,8.35679e-06,0.000741235>
66;4;Geylang;outputNeighborhood;<100000,4.80086e-06,0.00961069,9.99538>
66;4;Geylang;;<100000,4.3215e-06,0.00865058,9.99634>
66;5;Tampines;outputNeighborhood;<240000,1.15385e-09,6.38764e-09,1.03542e-07>
66;5;Tampines;;<240000,1.06016e-09,5.97965e-09,1.04181e-07>
66;6;JurongEast;outputNeighborhood;<180000,5.77294e-10,3.19503e-09,5.17778e-08>
66;6;JurongEast;;<180000,5.30426e-10,2.99099e-09,5.20973e-08>
66;7;Orchard;outputNeighborhood;<30000,2.11622e-09,1.17134e-08,1.89842e-07>
66;7;Orchard;;<30000,1.9444e-09,1.09653e-08,1.91013e-07>
66;8;MarinaBay;outputNeighborhood;<60000,9.65985e-07,1.21606e-05,0.000987016>
66;8;MarinaBay;;<60000,8.6964e-07,1.11377e-05,0.000988232>
66;9;PasirRis;outputNeighborhood;<150000,7.23622e-07,9.11566e-06,0.000740185>
66;9;PasirRis;;<150000,6.51434e-07,8.34882e-06,0.000741096>
66;10;Yishun;outputNeighborhood;<230000,1.41737e-16,3.2233e-16,8.77013e-16>
66;10;Yishun;;<230000,1.37253e-16,3.18444e-16,9.09246e-16>
67;1;Woodlands;outputNeighborhood;<260000,1.59362e-13,5.38888e-13,3.21065e-12>
67;1;Woodlands;;<260000,1.49949e-13,5.16871e-13,3.26454e-12>
67;2;AngMoKio;outputNeighborhood;<160000,5.84251e-13,1.97575e-12,1.17719e-11>
67;2;AngMoKio;;<160000,5.49739e-13,1.89502e-12,1.19695e-11>
67;3;BukitMerah;outputNeighborhood;<170000,6.52848e-07,8.35679e-06,0.000741235>
67;3;BukitMerah;;<170000,5.87743e-07,7.65168e-06,0.000742071>
67;4;Geylang;outputNeighborhood;<100000,4.3215e-06,0.00865058,9.99634>
67;4;Geylang;;<100000,3.88998e-06,0.00778639,9.99721>
67;5;Tampines;outputNeighborhood;<240000,1.06016e-09,5.97965e-09,1.04181e-07>
67;5;Tampines;;<240000,9.73683e-10,5.59371e-09,1.04779e-07>
67;6;JurongEast;outputNeighborhood;<180000,5.30426e-10,2.99099e-09,5.20973e-08>
67;6;JurongEast;;<180000,4.87166e-10,2.79798e-09,5.23964e-08>
67;7;Orchard;outputNeighborhood;<30000,1.9444e-09,1.09653e-08,1.91013e-07>
67;7;Orchard;;<30000,1.78581e-09,1.02576e-08,1.9211e-07>
67;8;MarinaBay;outputNeighborhood;<60000,8.6964e-07,1.11377e-05,0.000988232>
67;8;MarinaBay;;<60000,7.829e-07,1.01979e-05,0.000989346>
67;9;PasirRis;outputNeighborhood;<150000,6.51434e-07,8.34882e-06,0.000741096>
67;9;PasirRis;;<150000,5.86444e-07,7.64422e-06,0.000741931>
67;10;Yishun;outputNeighborhood;<230000,1.37253e-16,3.18444e-16,9.09246e-16>
67;10;Yishun;;<230000,1.3272e-16,3.1405e-16,9.41091e-16>
68;1;Woodlands;outputNeighborhood;<260000,1.49949e-13,5.16871e-13,3.26454e-12>
68;1;Woodlands;;<260000,1.4097e-13,4.95174e-13,3.31623e-12>
68;2;AngMoKio;outputNeighborhood;<160000,5.49739e-13,1.89502e-12,1.19695e-11>
68;2;AngMoKio;;<160000,5.16818e-13,1.81547e-12,1.2159e-11>
68;3;BukitMerah;outputNeighborhood;<170000,5.87743e-07,7.65168e-06,0.000742071>
68;3;BukitMerah;;<170000,5.29128e-07,7.00406e-06,0.000742836>
68;4;Geylang;outputNeighborhood;<100000,3.88998e-06,0.00778639,9.99721>
68;4;Geylang;;<100000,3.50153e-06,0.00700853,9.99799>
68;5;Tampines;outputNeighborhood;<240000,9.73683e-10,5.59371e-09,1.04779e-07>
68;5;Tampines;;<240000,8.93911e-10,5.22908e-09,1.05338e-07>
68;6;JurongEast;outputNeighborhood;<180000,4.87166e-10,2.79798e-09,5.23964e-08>
68;6;JurongEast;;<180000,4.47261e-10,2.61561e-09,5.26762e-08>
68;7;Orchard;outputNeighborhood;<30000,1.78581e-09,1.02576e-08,1.9211e-07>
68;7;Orchard;;<30000,1.63952e-09,9.58904e-09,1.93136e-07>
68;8;MarinaBay;outputNeighborhood;<60000,7.829e-07,1.01979e-05,0.000989346>
68;8;MarinaBay;;<60000,7.04809e-07,9.33469e-06,0.000990366>
68;9;PasirRis;outputNeighborhood;<150000,5.86444e-07,7.64422e-06,0.000741931>
68;9;PasirRis;;<150000,5.27936e-07,6.99709e-06,0.000742695>
68;10;Yishun;outputNeighborhood;<230000,1.3272e-16,3.1405e-16,9.41091e-16>
68;10;Yishun;;<230000,1.28158e-16,3.09189e-16,9.72496e-16>
69;1;Woodlands;outputNeighborhood;<260000,1.4097e-13,4.95174e-13,3.31623e-12>
69;1;Woodlands;;<260000,1.32418e-13,4.7385e-13,3.36574e-12>
69;2;AngMoKio;outputNeighborhood;<160000,5.16818e-13,1.81547e-12,1.2159e-11>
69;2;AngMoKio;;<160000,4.85463e-13,1.73728e-12,1.23405e-11>
69;3;BukitMerah;outputNeighborhood;<170000,5.29128e-07,7.00406e-06,0.000742836>
69;3;BukitMerah;;<170000,4.76356e-07,6.40948e-06,0.000743536>
69;4;Geylang;outputNeighborhood;<100000,3.50153e-06,0.00700853,9.99799>
69;4;Geylang;;<100000,3.15186e-06,0.00630838,9.99869>
69;5;Tampines;outputNeighborhood;<240000,8.93911e-10,5.22908e-09,1.05338e-07>
69;5;Tampines;;<240000,8.20366e-10,4.88495e-09,1.05861e-07>
69;6;JurongEast;outputNeighborhood;<180000,4.47261e-10,2.61561e-09,5.26762e-08>
69;6;JurongEast;;<180000,4.1047e-10,2.4435e-09,5.29377e-08>
69;7;Orchard;outputNeighborhood;<30000,1.63952e-09,9.58904e-09,1.93136e-07>
69;7;Orchard;;<30000,1.50464e-09,8.95804e-09,1.94094e-07>
69;8;MarinaBay;outputNeighborhood;<60000,7.04809e-07,9.33469e-06,0.000990366>
69;8;MarinaBay;;<60000,6.34504e-07,8.54218e-06,0.000991299>
69;9;PasirRis;outputNeighborhood;<150000,5.27936e-07,6.99709e-06,0.000742695>
69;9;PasirRis;;<150000,4.75262e-07,6.40297e-06,0.000743395>
69;10;Yishun;outputNeighborhood;<230000,1.28158e-16,3.09189e-16,9.72496e-16>
69;10;Yishun;;<230000,1.23585e-16,3.03902e-16,1.00341e-15>
70;1;Woodlands;outputNeighborhood;<260000,1.32418e-13,4.7385e-13,3.36574e-12>
70;1;Woodlands;;<260000,1.24284e-13,4.52949e-13,3.41313e-12>
70;2;AngMoKio;outputNeighborhood;<160000,4.85463e-13,1.73728e-12,1.23405e-11>
70;2;AngMoKio;;<160000,4.55643e-13,1.66065e-12,1.25142e-11>
70;3;BukitMerah;outputNeighborhood;<170000,4.76356e-07,6.40948e-06,0.000743536>
70;3;BukitMerah;;<170000,4.28847e-07,5.86381e-06,0.000744177>
70;4;Geylang;outputNeighborhood;<100000,3.15186e-06,0.00630838,9.99869>
70;4;Geylang;;<100000,2.8371e-06,0.00567817,9.99932>
70;5;Tampines;outputNeighborhood;<240000,8.20366e-10,4.88495e-09,1.05861e-07>
70;5;Tampines;;<240000,7.526e-10,4.56053e-09,1.06349e-07>
70;6;JurongEast;outputNeighborhood;<180000,4.1047e-10,2.4435e-09,5.29377e-08>
70;6;JurongEast;;<180000,3.76569e-10,2.28125e-09,5.31821e-08>
70;7;Orchard;outputNeighborhood;<30000,1.50464e-09,8.95804e-09,1.94094e-07>
70;7;Orchard;;<30000,1.38037e-09,8.36316e-09,1.9499e-07>
70;8;MarinaBay;outputNeighborhood;<60000,6.34504e-07,8.54218e-06,0.000991299>
70;8;MarinaBay;;<60000,5.71211e-07,7.81486e-06,0.000992154>
70;9;PasirRis;outputNeighborhood;<150000,4.75262e-07,6.40297e-06,0.000743395>
70;9;PasirRis;;<150000,4.27843e-07,5.85772e-06,0.000744035>
70;10;Yishun;outputNeighborhood;<230000,1.23585e-16,3.03902e-16,1.00341e-15>
70;10;Yishun;;<230000,1.19021e-16,2.98229e-16,1.0338e-15>
71;1;Woodlands;outputNeighborhood;<260000,1.24284e-13,4.52949e-13,3.41313e-12>
71;1;Woodlands;;<260000,1.16559e-13,4.32511e-13,3.45842e-12>
71;2;AngMoKio;outputNeighborhood;<160000,4.55643e-13,1.66065e-12,1.25142e-11>
71;2;AngMoKio;;<160000,4.27321e-13,1.58571e-12,1.26803e-11>
71;3;BukitMerah;outputNeighborhood;<170000,4.28847e-07,5.86381e-06,0.000744177>
71;3;BukitMerah;;<170000,3.86074e-07,5.36319e-06,0.000744764>
71;4;Geylang;outputNeighborhood;<100000,2.8371e-06,0.00567817,9.99932>
71;4;Geylang;;<100000,2.55376e-06,0.00511092,9.99989>
71;5;Tampines;outputNeighborhood;<240000,7.526e-10,4.56053e-09,1.06349e-07>
71;5;Tampines;;<240000,6.90191e-10,4.255e-09,1.06805e-07>
71;6;JurongEast;outputNeighborhood;<180000,3.76569e-10,2.28125e-09,5.31821e-08>
71;6;JurongEast;;<180000,3.45348e-10,2.12844e-09,5.34102e-08>
71;7;Orchard;outputNeighborhood;<30000,1.38037e-09,8.36316e-09,1.9499e-07>
71;7;Orchard;;<30000,1.26591e-09,7.80292e-09,1.95827e-07>
71;8;MarinaBay;outputNeighborhood;<60000,5.71211e-07,7.81486e-06,0.000992154>
71;8;MarinaBay;;<60000,5.14229e-07,7.14762e-06,0.000992935>
71;9;PasirRis;outputNeighborhood;<150000,4.27843e-07,5.85772e-06,0.000744035>
71;9;PasirRis;;<150000,3.85154e-07,5.35752e-06,0.000744621>
71;10;Yishun;outputNeighborhood;<230000,1.19021e-16,2.98229e-16,1.0338e-15>
71;10;Yishun;;<230000,1.14481e-16,2.9221e-16,1.06363e-15>
72;1;Woodlands;outputNeighborhood;<260000,1.16559e-13,4.32511e-13,3.45842e-12>
72;1;Woodlands;;<260000,1.09232e-13,4.12572e-13,3.50167e-12>
72;2;AngMoKio;outputNeighborhood;<160000,4.27321e-13,1.58571e-12,1.26803e-11>
72;2;AngMoKio;;<160000,4.00458e-13,1.51261e-12,1.28389e-11>
72;3;BukitMerah;outputNeighborhood;<170000,3.86074e-07,5.36319e-06,0.000744764>
72;3;BukitMerah;;<170000,3.47567e-07,4.90409e-06,0.0007453>
72;4;Geylang;outputNeighborhood;<100000,2.55376e-06,0.00511092,9.99989>
72;4;Geylang;;<100000,2.29872e-06,0.00460034,10.0004>
72;5;Tampines;outputNeighborhood;<240000,6.90191e-10,4.255e-09,1.06805e-07>
72;5;Tampines;;<240000,6.32744e-10,3.96754e-09,1.07231e-07>
72;6;JurongEast;outputNeighborhood;<180000,3.45348e-10,2.12844e-09,5.34102e-08>
72;6;JurongEast;;<180000,3.16609e-10,1.98466e-09,5.3623e-08>
72;7;Orchard;outputNeighborhood;<30000,1.26591e-09,7.80292e-09,1.95827e-07>
72;7;Orchard;;<30000,1.16056e-09,7.27581e-09,1.96607e-07>
72;8;MarinaBay;outputNeighborhood;<60000,5.14229e-07,7.14762e-06,0.000992935>
72;8;MarinaBay;;<60000,4.6293e-07,6.5357e-06,0.00099365>
72;9;PasirRis;outputNeighborhood;<150000,3.85154e-07,5.35752e-06,0.000744621>
72;9;PasirRis;;<150000,3.46723e-07,4.8988e-06,0.000745157>
72;10;Yishun;outputNeighborhood;<230000,1.14481e-16,2.9221e-16,1.06363e-15>
72;10;Yishun;;<230000,1.0998e-16,2.85885e-16,1.09285e-15>
73;1;Woodlands;outputNeighborhood;<260000,1.09232e-13,4.12572e-13,3.50167e-12>
73;1;Woodlands;;<260000,1.02291e-13,3.93161e-13,3.54293e-12>
73;2;AngMoKio;outputNeighborhood;<160000,4.00458e-13,1.51261e-12,1.28389e-11>
73;2;AngMoKio;;<160000,3.7501e-13,1.44144e-12,1.29901e-11>
73;3;BukitMerah;outputNeighborhood;<170000,3.47567e-07,4.90409e-06,0.0007453>
73;3;BukitMerah;;<170000,3.12899e-07,4.48319e-06,0.00074579>
73;4;Geylang;outputNeighborhood;<100000,2.29872e-06,0.00460034,10.0004>
73;4;Geylang;;<100000,2.06914e-06,0.00414076,10.0009>
73;5;Tampines;outputNeighborhood;<240000,6.32744e-10,3.96754e-09,1.07231e-07>
73;5;Tampines;;<240000,5.79891e-10,3.69733e-09,1.07628e-07>
73;6;JurongEast;outputNeighborhood;<180000,3.16609e-10,1.98466e-09,5.3623e-08>
73;6;JurongEast;;<180000,2.90167e-10,1.84952e-09,5.38215e-08>
73;7;Orchard;outputNeighborhood;<30000,1.16056e-09,7.27581e-09,1.96607e-07>
73;7;Orchard;;<30000,1.06363e-09,6.78034e-09,1.97334e-07>
73;8;MarinaBay;outputNeighborhood;<60000,4.6293e-07,6.5357e-06,0.00099365>
73;8;MarinaBay;;<60000,4.16748e-07,5.97472e-06,0.000994303>
73;9;PasirRis;outputNeighborhood;<150000,3.46723e-07,4.8988e-06,0.000745157>
73;9;PasirRis;;<150000,3.12126e-07,4.47826e-06,0.000745647>
73;10;Yishun;outputNeighborhood;<230000,1.0998e-16,2.85885e-16,1.09285e-15>
73;10;Yishun;;<230000,1.05531e-16,2.79292e-16,1.12144e-15>
74;1;Woodlands;outputNeighborhood;<260000,1.02291e-13,3.93161e-13,3.54293e-12>
74;1;Woodlands;;<260000,9.57242e-14,3.74303e-13,3.58225e-12>
74;2;AngMoKio;outputNeighborhood;<160000,3.7501e-13,1.44144e-12,1.29901e-11>
74;2;AngMoKio;;<160000,3.50933e-13,1.37229e-12,1.31343e-11>
74;3;BukitMerah;outputNeighborhood;<170000,3.12899e-07,4.48319e-06,0.00074579>
74;3;BukitMerah;;<170000,2.81689e-07,4.09745e-06,0.000746239>
74;4;Geylang;outputNeighborhood;<100000,2.06914e-06,0.00414076,10.0009>
74;4;Geylang;;<100000,1.86248e-06,0.0037271,10.0013>
74;5;Tampines;outputNeighborhood;<240000,5.79891e-10,3.69733e-09,1.07628e-07>
74;5;Tampines;;<240000,5.31285e-10,3.44358e-09,1.07997e-07>
74;6;JurongEast;outputNeighborhood;<180000,2.90167e-10,1.84952e-09,5.38215e-08>
74;6;JurongEast;;<180000,2.6585e-10,1.7226e-09,5.40065e-08>
74;7;Orchard;outputNeighborhood;<30000,1.06363e-09,6.78034e-09,1.97334e-07>
74;7;Orchard;;<30000,9.74486e-10,6.31503e-09,1.98013e-07>
74;8;MarinaBay;outputNeighborhood;<60000,4.16748e-07,5.97472e-06,0.000994303>
74;8;MarinaBay;;<60000,3.75172e-07,5.4606e-06,0.000994901>
74;9;PasirRis;outputNeighborhood;<150000,3.12126e-07,4.47826e-06,0.000745647>
74;9;PasirRis;;<150000,2.8098e-07,4.09286e-06,0.000746095>
74;10;Yishun;outputNeighborhood;<230000,1.05531e-16,2.79292e-16,1.12144e-15>
74;10;Yishun;;<230000,1.01147e-16,2.72469e-16,1.14937e-15>
75;1;Woodlands;outputNeighborhood;<260000,9.57242e-14,3.74303e-13,3.58225e-12>
75;1;Woodlands;;<260000,8.95175e-14,3.56018e-13,3.61968e-12>
75;2;AngMoKio;outputNeighborhood;<160000,3.50933e-13,1.37229e-12,1.31343e-11>
75;2;AngMoKio;;<160000,3.28178e-13,1.30525e-12,1.32715e-11>
75;3;BukitMerah;outputNeighborhood;<170000,2.81689e-07,4.09745e-06,0.000746239>
75;3;BukitMerah;;<170000,2.53591e-07,3.74405e-06,0.000746648>
75;4;Geylang;outputNeighborhood;<100000,1.86248e-06,0.0037271,10.0013>
75;4;Geylang;;<100000,1.67646e-06,0.00335476,10.0016>
75;5;Tampines;outputNeighborhood;<240000,5.31285e-10,3.44358e-09,1.07997e-07>
75;5;Tampines;;<240000,4.86606e-10,3.20548e-09,1.08342e-07>
75;6;JurongEast;outputNeighborhood;<180000,2.6585e-10,1.7226e-09,5.40065e-08>
75;6;JurongEast;;<180000,2.43497e-10,1.60351e-09,5.41787e-08>
75;7;Orchard;outputNeighborhood;<30000,9.74486e-10,6.31503e-09,1.98013e-07>
75;7;Orchard;;<30000,8.92544e-10,5.87843e-09,1.98644e-07>
75;8;MarinaBay;outputNeighborhood;<60000,3.75172e-07,5.4606e-06,0.000994901>
75;8;MarinaBay;;<60000,3.37743e-07,4.98957e-06,0.000995447>
75;9;PasirRis;outputNeighborhood;<150000,2.8098e-07,4.09286e-06,0.000746095>
75;9;PasirRis;;<150000,2.52942e-07,3.73977e-06,0.000746504>
75;10;Yishun;outputNeighborhood;<230000,1.01147e-16,2.72469e-16,1.14937e-15>
75;10;Yishun;;<230000,9.6838e-17,2.65452e-16,1.17661e-15>
76;1;Woodlands;outputNeighborhood;<260000,8.95175e-14,3.56018e-13,3.61968e-12>
76;1;Woodlands;;<260000,8.36582e-14,3.38319e-13,3.65528e-12>
76;2;AngMoKio;outputNeighborhood;<160000,3.28178e-13,1.30525e-12,1.32715e-11>
76;2;AngMoKio;;<160000,3.06696e-13,1.24036e-12,1.3402e-11>
76;3;BukitMerah;outputNeighborhood;<170000,2.53591e-07,3.74405e-06,0.000746648>
76;3;BukitMerah;;<170000,2.28296e-07,3.42036e-06,0.000747023>
76;4;Geylang;outputNeighborhood;<100000,1.67646e-06,0.00335476,10.0016>
76;4;Geylang;;<100000,1.50902e-06,0.00301962,10.002>
76;5;Tampines;outputNeighborhood;<240000,4.86606e-10,3.20548e-09,1.08342e-07>
76;5;Tampines;;<240000,4.45554e-10,2.98225e-09,1.08662e-07>
76;6;JurongEast;outputNeighborhood;<180000,2.43497e-10,1.60351e-09,5.41787e-08>
76;6;JurongEast;;<180000,2.22958e-10,1.49186e-09,5.43391e-08>
76;7;Orchard;outputNeighborhood;<30000,8.92544e-10,5.87843e-09,1.98644e-07>
76;7;Orchard;;<30000,8.17253e-10,5.46909e-09,1.99232e-07>
76;8;MarinaBay;outputNeighborhood;<60000,3.37743e-07,4.98957e-06,0.000995447>
76;8;MarinaBay;;<60000,3.04048e-07,4.55816e-06,0.000995946>
76;9;PasirRis;outputNeighborhood;<150000,2.52942e-07,3.73977e-06,0.000746504>
76;9;PasirRis;;<150000,2.27701e-07,3.41638e-06,0.000746878>
76;10;Yishun;outputNeighborhood;<230000,9.6838e-17,2.65452e-16,1.17661e-15>
76;10;Yishun;;<230000,9.26133e-17,2.58274e-16,1.20316e-15>
77;1;Woodlands;outputNeighborhood;<260000,8.36582e-14,3.38319e-13,3.65528e-12>
77;1;Woodlands;;<260000,7.81324e-14,3.21219e-13,3.68911e-12>
77;2;AngMoKio;outputNeighborhood;<160000,3.06696e-13,1.24036e-12,1.3402e-11>
77;2;AngMoKio;;<160000,2.86437e-13,1.17767e-12,1.35261e-11>
77;3;BukitMerah;outputNeighborhood;<170000,2.28296e-07,3.42036e-06,0.000747023>
77;3;BukitMerah;;<170000,2.05523e-07,3.12398e-06,0.000747365>
77;4;Geylang;outputNeighborhood;<100000,1.50902e-06,0.00301962,10.002>
77;4;Geylang;;<100000,1.3583e-06,0.00271796,10.0023>
77;5;Tampines;outputNeighborhood;<240000,4.45554e-10,2.98225e-09,1.08662e-07>
77;5;Tampines;;<240000,4.07849e-10,2.77314e-09,1.08961e-07>
77;6;JurongEast;outputNeighborhood;<180000,2.22958e-10,1.49186e-09,5.43391e-08>
77;6;JurongEast;;<180000,2.04094e-10,1.38726e-09,5.44882e-08>
77;7;Orchard;outputNeighborhood;<30000,8.17253e-10,5.46909e-09,1.99232e-07>
77;7;Orchard;;<30000,7.48101e-10,5.08563e-09,1.99779e-07>
77;8;MarinaBay;outputNeighborhood;<60000,3.04048e-07,4.55816e-06,0.000995946>
77;8;MarinaBay;;<60000,2.73714e-07,4.16316e-06,0.000996402>
77;9;PasirRis;outputNeighborhood;<150000,2.27701e-07,3.41638e-06,0.000746878>
77;9;PasirRis;;<150000,2.04979e-07,3.12029e-06,0.00074722>
77;10;Yishun;outputNeighborhood;<230000,9.26133e-17,2.58274e-16,1.20316e-15>
77;10;Yishun;;<230000,8.84811e-17,2.5097e-16,1.22899e-15>
78;1;Woodlands;outputNeighborhood;<260000,7.81324e-14,3.21219e-13,3.68911e-12>
78;1;Woodlands;;<260000,7.29264e-14,3.04724e-13,3.72123e-12>
78;2;AngMoKio;outputNeighborhood;<160000,2.86437e-13,1.17767e-12,1.35261e-11>
78;2;AngMoKio;;<160000,2.67351e-13,1.11719e-12,1.36438e-11>
78;3;BukitMerah;outputNeighborhood;<170000,2.05523e-07,3.12398e-06,0.000747365>
78;3;BukitMerah;;<170000,1.85022e-07,2.85269e-06,0.000747677>
78;4;Geylang;outputNeighborhood;<100000,1.3583e-06,0.00271796,10.0023>
78;4;Geylang;;<100000,1.22263e-06,0.00244644,10.0026>
78;5;Tampines;outputNeighborhood;<240000,4.07849e-10,2.77314e-09,1.08961e-07>
78;5;Tampines;;<240000,3.73233e-10,2.57739e-09,1.09238e-07>
78;6;JurongEast;outputNeighborhood;<180000,2.04094e-10,1.38726e-09,5.44882e-08>
78;6;JurongEast;;<180000,1.86774e-10,1.28936e-09,5.4627e-08>
78;7;Orchard;outputNeighborhood;<30000,7.48101e-10,5.08563e-09,1.99779e-07>
78;7;Orchard;;<30000,6.84612e-10,4.72669e-09,2.00287e-07>
78;8;MarinaBay;outputNeighborhood;<60000,2.73714e-07,4.16316e-06,0.000996402>
78;8;MarinaBay;;<60000,2.46406e-07,3.80158e-06,0.000996818>
78;9;PasirRis;outputNeighborhood;<150000,2.04979e-07,3.12029e-06,0.00074722>
78;9;PasirRis;;<150000,1.84524e-07,2.84925e-06,0.000747532>
78;10;Yishun;outputNeighborhood;<230000,8.84811e-17,2.5097e-16,1.22899e-15>
78;10;Yishun;;<230000,8.44482e-17,2.43569e-16,1.25408e-15>
79;1;Woodlands;outputNeighborhood;<260000,7.29264e-14,3.04724e-13,3.72123e-12>
79;1;Woodlands;;<260000,6.80266e-14,2.88837e-13,3.75171e-12>
79;2;AngMoKio;outputNeighborhood;<160000,2.67351e-13,1.11719e-12,1.36438e-11>
79;2;AngMoKio;;<160000,2.49386e-13,1.05894e-12,1.37556e-11>
79;3;BukitMerah;outputNeighborhood;<170000,1.85022e-07,2.85269e-06,0.000747677>
79;3;BukitMerah;;<170000,1.66566e-07,2.60443e-06,0.000747962>
79;4;Geylang;outputNeighborhood;<100000,1.22263e-06,0.00244644,10.0026>
79;4;Geylang;;<100000,1.10051e-06,0.00220204,10.0028>
79;5;Tampines;outputNeighborhood;<240000,3.73233e-10,2.57739e-09,1.09238e-07>
79;5;Tampines;;<240000,3.41463e-10,2.3943e-09,1.09496e-07>
79;6;JurongEast;outputNeighborhood;<180000,1.86774e-10,1.28936e-09,5.4627e-08>
79;6;JurongEast;;<180000,1.70879e-10,1.19778e-09,5.47559e-08>
79;7;Orchard;outputNeighborhood;<30000,6.84612e-10,4.72669e-09,2.00287e-07>
79;7;Orchard;;<30000,6.26345e-10,4.39094e-09,2.0076e-07>
79;8;MarinaBay;outputNeighborhood;<60000,2.46406e-07,3.80158e-06,0.000996818>
79;8;MarinaBay;;<60000,2.21822e-07,3.47071e-06,0.000997198>
79;9;PasirRis;outputNeighborhood;<150000,1.84524e-07,2.84925e-06,0.000747532>
79;9;PasirRis;;<150000,1.6611e-07,2.60123e-06,0.000747816>
79;10;Yishun;outputNeighborhood;<230000,8.44482e-17,2.43569e-16,1.25408e-15>
79;10;Yishun;;<230000,8.05205e-17,2.36102e-16,1.27844e-15>
80;1;Woodlands;outputNeighborhood;<260000,6.80266e-14,2.88837e-13,3.75171e-12>
80;1;Woodlands;;<260000,6.3419e-14,2.73558e-13,3.78059e-12>
80;2;AngMoKio;outputNeighborhood;<160000,2.49386e-13,1.05894e-12,1.37556e-11>
80;2;AngMoKio;;<160000,2.32494e-13,1.00292e-12,1.38614e-11>
80;3;BukitMerah;outputNeighborhood;<170000,1.66566e-07,2.60443e-06,0.000747962>
80;3;BukitMerah;;<170000,1.4995e-07,2.3773e-06,0.000748223>
80;4;Geylang;outputNeighborhood;<100000,1.10051e-06,0.00220204,10.0028>
80;4;Geylang;;<100000,9.90591e-07,0.00198205,10.003>
80;5;Tampines;outputNeighborhood;<240000,3.41463e-10,2.3943e-09,1.09496e-07>
80;5;Tampines;;<240000,3.12318e-10,2.22316e-09,1.09735e-07>
80;6;JurongEast;outputNeighborhood;<180000,1.70879e-10,1.19778e-09,5.47559e-08>
80;6;JurongEast;;<180000,1.56296e-10,1.11217e-09,5.48757e-08>
80;7;Orchard;outputNeighborhood;<30000,6.26345e-10,4.39094e-09,2.0076e-07>
80;7;Orchard;;<30000,5.72889e-10,4.07712e-09,2.01199e-07>
80;8;MarinaBay;outputNeighborhood;<60000,2.21822e-07,3.47071e-06,0.000997198>
80;8;MarinaBay;;<60000,1.99691e-07,3.168e-06,0.000997545>
80;9;PasirRis;outputNeighborhood;<150000,1.6611e-07,2.60123e-06,0.000747816>
80;9;PasirRis;;<150000,1.49533e-07,2.37433e-06,0.000748077>
80;10;Yishun;outputNeighborhood;<230000,8.05205e-17,2.36102e-16,1.27844e-15>
80;10;Yishun;;<230000,7.67027e-17,2.28595e-16,1.30205e-15>
81;1;Woodlands;outputNeighborhood;<260000,6.3419e-14,2.73558e-13,3.78059e-12>
81;1;Woodlands;;<260000,5.90902e-14,2.58886e-13,3.80795e-12>
81;2;AngMoKio;outputNeighborhood;<160000,2.32494e-13,1.00292e-12,1.38614e-11>
81;2;AngMoKio;;<160000,2.16624e-13,9.49128e-13,1.39617e-11>
81;3;BukitMerah;outputNeighborhood;<170000,1.4995e-07,2.3773e-06,0.000748223>
81;3;BukitMerah;;<170000,1.34992e-07,2.16956e-06,0.000748461>
81;4;Geylang;outputNeighborhood;<100000,9.90591e-07,0.00198205,10.003>
81;4;Geylang;;<100000,8.91647e-07,0.00178405,10.0032>
81;5;Tampines;outputNeighborhood;<240000,3.12318e-10,2.22316e-09,1.09735e-07>
81;5;Tampines;;<240000,2.85589e-10,2.06331e-09,1.09957e-07>
81;6;JurongEast;outputNeighborhood;<180000,1.56296e-10,1.11217e-09,5.48757e-08>
81;6;JurongEast;;<180000,1.42922e-10,1.03222e-09,5.49869e-08>
81;7;Orchard;outputNeighborhood;<30000,5.72889e-10,4.07712e-09,2.01199e-07>
81;7;Orchard;;<30000,5.23865e-10,3.78398e-09,2.01607e-07>
81;8;MarinaBay;outputNeighborhood;<60000,1.99691e-07,3.168e-06,0.000997545>
81;8;MarinaBay;;<60000,1.79767e-07,2.89114e-06,0.000997862>
81;9;PasirRis;outputNeighborhood;<150000,1.49533e-07,2.37433e-06,0.000748077>
81;9;PasirRis;;<150000,1.34611e-07,2.1668e-06,0.000748314>
81;10;Yishun;outputNeighborhood;<230000,7.67027e-17,2.28595e-16,1.30205e-15>
81;10;Yishun;;<230000,7.29989e-17,2.21076e-16,1.32491e-15>
