sep=;
time;model_id;model_name;port_name;data
44;10;Yishun;outputNeighborhood;<230000,2.76331e-15,3.62879e-15,3.37267e-15>
44;10;Yishun;;<230000,2.81935e-15,3.81857e-15,3.73555e-15>
45;1;Woodlands;outputNeighborhood;<260000,3.58578e-12,7.17833e-12,1.22001e-11>
45;1;Woodlands;;<260000,3.48203e-12,7.17765e-12,1.29179e-11>
45;2;AngMoKio;outputNeighborhood;<160000,1.31463e-11,2.63184e-11,4.47315e-11>
45;2;AngMoKio;;<160000,1.27659e-11,2.63159e-11,4.73633e-11>
45;3;BukitMerah;outputNeighborhood;<170000,1.32182e-05,0.000105519,0.00137146>
45;3;BukitMerah;;<170000,1.19091e-05,9.76104e-05,0.00138201>
45;4;Geylang;outputNeighborhood;<100000,8.74235e-05,0.0879807,9.92185>
45;4;Geylang;;<100000,7.87432e-05,0.0792001,9.93065>
45;5;Tampines;outputNeighborhood;<240000,2.40111e-08,8.16605e-08,3.05973e-07>
45;5;Tampines;;<240000,2.238e-08,7.82967e-08,3.14139e-07>
45;6;JurongEast;outputNeighborhood;<180000,1.20133e-08,4.08458e-08,1.53013e-07>
45;6;JurongEast;;<180000,1.11975e-08,3.91639e-08,1.57098e-07>
45;7;Orchard;outputNeighborhood;<30000,4.40377e-08,1.49746e-07,5.6101e-07>
45;7;Orchard;;<30000,4.10468e-08,1.43579e-07,5.75985e-07>
45;8;MarinaBay;outputNeighborhood;<60000,1.76057e-05,0.000140628,0.00182838>
45;8;MarinaBay;;<60000,1.58614e-05,0.000130086,0.00184244>
45;9;PasirRis;outputNeighborhood;<150000,1.31862e-05,0.00010541,0.00137105>
45;9;PasirRis;;<150000,1.18792e-05,9.7506e-05,0.00138159>
45;10;Yishun;outputNeighborhood;<230000,2.81935e-15,3.81857e-15,3.73555e-15>
45;10;Yishun;;<230000,2.86599e-15,4.00059e-15,4.11741e-15>
46;1;Woodlands;outputNeighborhood;<260000,3.48203e-12,7.17765e-12,1.29179e-11>
46;1;Woodlands;;<260000,3.3738e-12,7.15629e-12,1.36357e-11>
46;2;AngMoKio;outputNeighborhood;<160000,1.27659e-11,2.63159e-11,4.73633e-11>
46;2;AngMoKio;;<160000,1.2369e-11,2.62374e-11,4.99949e-11>
46;3;BukitMerah;outputNeighborhood;<170000,1.19091e-05,9.76104e-05,0.00138201>
46;3;BukitMerah;;<170000,1.07289e-05,9.02312e-05,0.00139177>
46;4;Geylang;outputNeighborhood;<100000,7.87432e-05,0.0792001,9.93065>
46;4;Geylang;;<100000,7.09204e-05,0.0712959,9.93857>
46;5;Tampines;outputNeighborhood;<240000,2.238e-08,7.82967e-08,3.14139e-07>
46;5;Tampines;;<240000,2.08376e-08,7.4943e-08,3.21969e-07>
46;6;JurongEast;outputNeighborhood;<180000,1.11975e-08,3.91639e-08,1.57098e-07>
46;6;JurongEast;;<180000,1.04261e-08,3.7487e-08,1.61014e-07>
46;7;Orchard;outputNeighborhood;<30000,4.10468e-08,1.43579e-07,5.75985e-07>
46;7;Orchard;;<30000,3.82185e-08,1.3743e-07,5.90342e-07>
46;8;MarinaBay;outputNeighborhood;<60000,1.58614e-05,0.000130086,0.00184244>
46;8;MarinaBay;;<60000,1.4289e-05,0.00012025,0.00185545>
46;9;PasirRis;outputNeighborhood;<150000,1.18792e-05,9.7506e-05,0.00138159>
46;9;PasirRis;;<150000,1.07011e-05,9.01312e-05,0.00139134>
46;10;Yishun;outputNeighborhood;<230000,2.86599e-15,4.00059e-15,4.11741e-15>
46;10;Yishun;;<230000,2.90326e-15,4.17373e-15,4.51747e-15>
47;1;Woodlands;outputNeighborhood;<260000,3.3738e-12,7.15629e-12,1.36357e-11>
47;1;Woodlands;;<260000,3.26206e-12,7.11542e-12,1.43513e-11>
47;2;AngMoKio;outputNeighborhood;<160000,1.2369e-11,2.62374e-11,4.99949e-11>
47;2;AngMoKio;;<160000,1.19593e-11,2.60875e-11,5.26187e-11>
47;3;BukitMerah;outputNeighborhood;<170000,1.07289e-05,9.02312e-05,0.00139177>
47;3;BukitMerah;;<170000,9.66521e-06,8.33538e-05,0.0014008>
47;4;Geylang;outputNeighborhood;<100000,7.09204e-05,0.0712959,9.93857>
47;4;Geylang;;<100000,6.38713e-05,0.0641805,9.9457>
47;5;Tampines;outputNeighborhood;<240000,2.08376e-08,7.4943e-08,3.21969e-07>
47;5;Tampines;;<240000,1.9382e-08,7.16162e-08,3.29463e-07>
47;6;JurongEast;outputNeighborhood;<180000,1.04261e-08,3.7487e-08,1.61014e-07>
47;6;JurongEast;;<180000,9.69809e-09,3.58235e-08,1.64763e-07>
47;7;Orchard;outputNeighborhood;<30000,3.82185e-08,1.3743e-07,5.90342e-07>
47;7;Orchard;;<30000,3.55495e-08,1.31331e-07,6.04085e-07>
47;8;MarinaBay;outputNeighborhood;<60000,1.4289e-05,0.00012025,0.00185545>
47;8;MarinaBay;;<60000,1.28719e-05,0.000111083,0.00186747>
47;9;PasirRis;outputNeighborhood;<150000,1.07011e-05,9.01312e-05,0.00139134>
47;9;PasirRis;;<150000,9.63936e-06,8.32583e-05,0.00140036>
47;10;Yishun;outputNeighborhood;<230000,2.90326e-15,4.17373e-15,4.51747e-15>
47;10;Yishun;;<230000,2.93127e-15,4.337e-15,4.93484e-15>
48;1;Woodlands;outputNeighborhood;<260000,3.26206e-12,7.11542e-12,1.43513e-11>
48;1;Woodlands;;<260000,3.14771e-12,7.05629e-12,1.50628e-11>
48;2;AngMoKio;outputNeighborhood;<160000,1.19593e-11,2.60875e-11,5.26187e-11>
48;2;AngMoKio;;<160000,1.154e-11,2.58706e-11,5.52274e-11>
48;3;BukitMerah;outputNeighborhood;<170000,9.66521e-06,8.33538e-05,0.0014008>
48;3;BukitMerah;;<170000,8.70655e-06,7.69515e-05,0.00140913>
48;4;Geylang;outputNeighborhood;<100000,6.38713e-05,0.0641805,9.9457>
48;4;Geylang;;<100000,5.75201e-05,0.0577752,9.95212>
48;5;Tampines;outputNeighborhood;<240000,1.9382e-08,7.16162e-08,3.29463e-07>
48;5;Tampines;;<240000,1.80111e-08,6.8331e-08,3.36625e-07>
48;6;JurongEast;outputNeighborhood;<180000,9.69809e-09,3.58235e-08,1.64763e-07>
48;6;JurongEast;;<180000,9.01236e-09,3.41808e-08,1.68345e-07>
48;7;Orchard;outputNeighborhood;<30000,3.55495e-08,1.31331e-07,6.04085e-07>
48;7;Orchard;;<30000,3.30355e-08,1.25308e-07,6.17219e-07>
48;8;MarinaBay;outputNeighborhood;<60000,1.28719e-05,0.000111083,0.00186747>
48;8;MarinaBay;;<60000,1.15947e-05,0.000102549,0.00187858>
48;9;PasirRis;outputNeighborhood;<150000,9.63936e-06,8.32583e-05,0.00140036>
48;9;PasirRis;;<150000,8.68252e-06,7.68604e-05,0.00140868>
48;10;Yishun;outputNeighborhood;<230000,2.93127e-15,4.337e-15,4.93484e-15>
48;10;Yishun;;<230000,2.95023e-15,4.48956e-15,5.36854e-15>
49;1;Woodlands;outputNeighborhood;<260000,3.14771e-12,7.05629e-12,1.50628e-11>
49;1;Woodlands;;<260000,3.03159e-12,6.98021e-12,1.57685e-11>
49;2;AngMoKio;outputNeighborhood;<160000,1.154e-11,2.58706e-11,5.52274e-11>
49;2;AngMoKio;;<160000,1.11142e-11,2.55915e-11,5.78145e-11>
49;3;BukitMerah;outputNeighborhood;<170000,8.70655e-06,7.69515e-05,0.00140913>
49;3;BukitMerah;;<170000,7.84264e-06,7.09976e-05,0.00141683>
49;4;Geylang;outputNeighborhood;<100000,5.75201e-05,0.0577752,9.95212>
49;4;Geylang;;<100000,5.17982e-05,0.0520092,9.9579>
49;5;Tampines;outputNeighborhood;<240000,1.80111e-08,6.8331e-08,3.36625e-07>
49;5;Tampines;;<240000,1.6722e-08,6.51001e-08,3.43458e-07>
49;6;JurongEast;outputNeighborhood;<180000,9.01236e-09,3.41808e-08,1.68345e-07>
49;6;JurongEast;;<180000,8.36758e-09,3.25652e-08,1.71763e-07>
49;7;Orchard;outputNeighborhood;<30000,3.30355e-08,1.25308e-07,6.17219e-07>
49;7;Orchard;;<30000,3.06717e-08,1.19384e-07,6.29749e-07>
49;8;MarinaBay;outputNeighborhood;<60000,1.15947e-05,0.000102549,0.00187858>
49;8;MarinaBay;;<60000,1.04439e-05,9.46129e-05,0.00188884>
49;9;PasirRis;outputNeighborhood;<150000,8.68252e-06,7.68604e-05,0.00140868>
49;9;PasirRis;;<150000,7.82033e-06,7.09108e-05,0.00141637>
49;10;Yishun;outputNeighborhood;<230000,2.95023e-15,4.48956e-15,5.36854e-15>
49;10;Yishun;;<230000,2.96038e-15,4.63065e-15,5.8175e-15>
50;1;Woodlands;outputNeighborhood;<260000,3.03159e-12,6.98021e-12,1.57685e-11>
50;1;Woodlands;;<260000,2.91445e-12,6.8885e-12,1.64665e-11>
50;2;AngMoKio;outputNeighborhood;<160000,1.11142e-11,2.55915e-11,5.78145e-11>
50;2;AngMoKio;;<160000,1.06847e-11,2.52552e-11,6.03736e-11>
50;3;BukitMerah;outputNeighborhood;<170000,7.84264e-06,7.09976e-05,0.00141683>
50;3;BukitMerah;;<170000,7.06419e-06,6.54664e-05,0.00142393>
50;4;Geylang;outputNeighborhood;<100000,5.17982e-05,0.0520092,9.9579>
50;4;Geylang;;<100000,4.66438e-05,0.0468186,9.9631>
50;5;Tampines;outputNeighborhood;<240000,1.6722e-08,6.51001e-08,3.43458e-07>
50;5;Tampines;;<240000,1.55119e-08,6.19345e-08,3.49968e-07>
50;6;JurongEast;outputNeighborhood;<180000,8.36758e-09,3.25652e-08,1.71763e-07>
50;6;JurongEast;;<180000,7.76228e-09,3.09822e-08,1.7502e-07>
50;7;Orchard;outputNeighborhood;<30000,3.06717e-08,1.19384e-07,6.29749e-07>
50;7;Orchard;;<30000,2.84526e-08,1.1358e-07,6.41688e-07>
50;8;MarinaBay;outputNeighborhood;<60000,1.04439e-05,9.46129e-05,0.00188884>
50;8;MarinaBay;;<60000,9.40686e-06,8.72404e-05,0.0018983>
50;9;PasirRis;outputNeighborhood;<150000,7.82033e-06,7.09108e-05,0.00141637>
50;9;PasirRis;;<150000,7.0435e-06,6.53838e-05,0.00142346>
50;10;Yishun;outputNeighborhood;<230000,2.96038e-15,4.63065e-15,5.8175e-15>
50;10;Yishun;;<230000,2.96205e-15,4.75966e-15,6.28056e-15>
51;1;Woodlands;outputNeighborhood;<260000,2.91445e-12,6.8885e-12,1.64665e-11>
51;1;Woodlands;;<260000,2.79698e-12,6.78254e-12,1.71553e-11>
51;2;AngMoKio;outputNeighborhood;<160000,1.06847e-11,2.52552e-11,6.03736e-11>
51;2;AngMoKio;;<160000,1.0254e-11,2.48666e-11,6.28992e-11>
51;3;BukitMerah;outputNeighborhood;<170000,7.06419e-06,6.54664e-05,0.00142393>
51;3;BukitMerah;;<170000,6.3628e-06,6.03326e-05,0.00143047>
51;4;Geylang;outputNeighborhood;<100000,4.66438e-05,0.0468186,9.9631>
51;4;Geylang;;<100000,4.20008e-05,0.0421461,9.96778>
51;5;Tampines;outputNeighborhood;<240000,1.55119e-08,6.19345e-08,3.49968e-07>
51;5;Tampines;;<240000,1.43777e-08,5.88435e-08,3.56162e-07>
51;6;JurongEast;outputNeighborhood;<180000,7.76228e-09,3.09822e-08,1.7502e-07>
51;6;JurongEast;;<180000,7.19492e-09,2.94364e-08,1.78118e-07>
51;7;Orchard;outputNeighborhood;<30000,2.84526e-08,1.1358e-07,6.41688e-07>
51;7;Orchard;;<30000,2.63727e-08,1.07912e-07,6.53046e-07>
51;8;MarinaBay;outputNeighborhood;<60000,9.40686e-06,8.72404e-05,0.0018983>
51;8;MarinaBay;;<60000,8.47255e-06,8.03977e-05,0.00190702>
51;9;PasirRis;outputNeighborhood;<150000,7.0435e-06,6.53838e-05,0.00142346>
51;9;PasirRis;;<150000,6.34362e-06,6.02541e-05,0.00143>
51;10;Yishun;outputNeighborhood;<230000,2.96205e-15,4.75966e-15,6.28056e-15>
51;10;Yishun;;<230000,2.9556e-15,4.8761e-15,6.75653e-15>
52;1;Woodlands;outputNeighborhood;<260000,2.79698e-12,6.78254e-12,1.71553e-11>
52;1;Woodlands;;<260000,2.67981e-12,6.66368e-12,1.78336e-11>
52;2;AngMoKio;outputNeighborhood;<160000,1.0254e-11,2.48666e-11,6.28992e-11>
52;2;AngMoKio;;<160000,9.82434e-12,2.44308e-11,6.53858e-11>
52;3;BukitMerah;outputNeighborhood;<170000,6.3628e-06,6.03326e-05,0.00143047>
52;3;BukitMerah;;<170000,5.73087e-06,5.55719e-05,0.00143651>
52;4;Geylang;outputNeighborhood;<100000,4.20008e-05,0.0421461,9.96778>
52;4;Geylang;;<100000,3.78189e-05,0.0379399,9.972>
52;5;Tampines;outputNeighborhood;<240000,1.43777e-08,5.88435e-08,3.56162e-07>
52;5;Tampines;;<240000,1.33161e-08,5.58347e-08,3.62046e-07>
52;6;JurongEast;outputNeighborhood;<180000,7.19492e-09,2.94364e-08,1.78118e-07>
52;6;JurongEast;;<180000,6.66387e-09,2.79318e-08,1.81062e-07>
52;7;Orchard;outputNeighborhood;<30000,2.63727e-08,1.07912e-07,6.53046e-07>
52;7;Orchard;;<30000,2.44259e-08,1.02396e-07,6.63837e-07>
52;8;MarinaBay;outputNeighborhood;<60000,8.47255e-06,8.03977e-05,0.00190702>
52;8;MarinaBay;;<60000,7.63082e-06,7.40525e-05,0.00191506>
52;9;PasirRis;outputNeighborhood;<150000,6.34362e-06,6.02541e-05,0.00143>
52;9;PasirRis;;<150000,5.71311e-06,5.54974e-05,0.00143602>
52;10;Yishun;outputNeighborhood;<230000,2.9556e-15,4.8761e-15,6.75653e-15>
52;10;Yishun;;<230000,2.94144e-15,4.97961e-15,7.24414e-15>
53;1;Woodlands;outputNeighborhood;<260000,2.67981e-12,6.66368e-12,1.78336e-11>
53;1;Woodlands;;<260000,2.56349e-12,6.53328e-12,1.84999e-11>
53;2;AngMoKio;outputNeighborhood;<160000,9.82434e-12,2.44308e-11,6.53858e-11>
53;2;AngMoKio;;<160000,9.39786e-12,2.39526e-11,6.78289e-11>
53;3;BukitMerah;outputNeighborhood;<170000,5.73087e-06,5.55719e-05,0.00143651>
53;3;BukitMerah;;<170000,5.16158e-06,5.11609e-05,0.00144206>
53;4;Geylang;outputNeighborhood;<100000,3.78189e-05,0.0379399,9.972>
53;4;Geylang;;<100000,3.40524e-05,0.0341535,9.97579>
53;5;Tampines;outputNeighborhood;<240000,1.33161e-08,5.58347e-08,3.62046e-07>
53;5;Tampines;;<240000,1.23238e-08,5.29144e-08,3.67629e-07>
53;6;JurongEast;outputNeighborhood;<180000,6.66387e-09,2.79318e-08,1.81062e-07>
53;6;JurongEast;;<180000,6.16747e-09,2.64714e-08,1.83855e-07>
53;7;Orchard;outputNeighborhood;<30000,2.44259e-08,1.02396e-07,6.63837e-07>
53;7;Orchard;;<30000,2.26061e-08,9.70414e-08,6.74077e-07>
53;8;MarinaBay;outputNeighborhood;<60000,7.63082e-06,7.40525e-05,0.00191506>
53;8;MarinaBay;;<60000,6.87253e-06,6.81734e-05,0.00192247>
53;9;PasirRis;outputNeighborhood;<150000,5.71311e-06,5.54974e-05,0.00143602>
53;9;PasirRis;;<150000,5.14514e-06,5.10903e-05,0.00144157>
53;10;Yishun;outputNeighborhood;<230000,2.94144e-15,4.97961e-15,7.24414e-15>
53;10;Yishun;;<230000,2.92002e-15,5.06994e-15,7.7421e-15>
54;1;Woodlands;outputNeighborhood;<260000,2.56349e-12,6.53328e-12,1.84999e-11>
54;1;Woodlands;;<260000,2.44852e-12,6.39265e-12,1.91533e-11>
54;2;AngMoKio;outputNeighborhood;<160000,9.39786e-12,2.39526e-11,6.78289e-11>
54;2;AngMoKio;;<160000,8.9763e-12,2.34369e-11,7.02242e-11>
54;3;BukitMerah;outputNeighborhood;<170000,5.16158e-06,5.11609e-05,0.00144206>
54;3;BukitMerah;;<170000,4.64873e-06,4.70771e-05,0.00144718>
54;4;Geylang;outputNeighborhood;<100000,3.40524e-05,0.0341535,9.97579>
54;4;Geylang;;<100000,3.06603e-05,0.0307449,9.9792>
54;5;Tampines;outputNeighborhood;<240000,1.23238e-08,5.29144e-08,3.67629e-07>
54;5;Tampines;;<240000,1.13975e-08,5.00877e-08,3.72921e-07>
54;6;JurongEast;outputNeighborhood;<180000,6.16747e-09,2.64714e-08,1.83855e-07>
54;6;JurongEast;;<180000,5.70404e-09,2.50577e-08,1.86502e-07>
54;7;Orchard;outputNeighborhood;<30000,2.26061e-08,9.70414e-08,6.74077e-07>
54;7;Orchard;;<30000,2.09072e-08,9.18584e-08,6.83781e-07>
54;8;MarinaBay;outputNeighborhood;<60000,6.87253e-06,6.81734e-05,0.00192247>
54;8;MarinaBay;;<60000,6.18945e-06,6.27305e-05,0.00192928>
54;9;PasirRis;outputNeighborhood;<150000,5.14514e-06,5.10903e-05,0.00144157>
54;9;PasirRis;;<150000,4.63352e-06,4.70103e-05,0.00144668>
54;10;Yishun;outputNeighborhood;<230000,2.92002e-15,5.06994e-15,7.7421e-15>
54;10;Yishun;;<230000,2.89181e-15,5.14695e-15,8.24909e-15>
55;1;Woodlands;outputNeighborhood;<260000,2.44852e-12,6.39265e-12,1.91533e-11>
55;1;Woodlands;;<260000,2.33532e-12,6.24308e-12,1.97925e-11>
55;2;AngMoKio;outputNeighborhood;<160000,8.9763e-12,2.34369e-11,7.02242e-11>
55;2;AngMoKio;;<160000,8.56126e-12,2.28884e-11,7.25678e-11>
55;3;BukitMerah;outputNeighborhood;<170000,4.64873e-06,4.70771e-05,0.00144718>
55;3;BukitMerah;;<170000,4.18675e-06,4.32991e-05,0.00145189>
55;4;Geylang;outputNeighborhood;<100000,3.06603e-05,0.0307449,9.9792>
55;4;Geylang;;<100000,2.76056e-05,0.0276766,9.98228>
55;5;Tampines;outputNeighborhood;<240000,1.13975e-08,5.00877e-08,3.72921e-07>
55;5;Tampines;;<240000,1.05337e-08,4.73585e-08,3.7793e-07>
55;6;JurongEast;outputNeighborhood;<180000,5.70404e-09,2.50577e-08,1.86502e-07>
55;6;JurongEast;;<180000,5.27189e-09,2.36928e-08,1.89008e-07>
55;7;Orchard;outputNeighborhood;<30000,2.09072e-08,9.18584e-08,6.83781e-07>
55;7;Orchard;;<30000,1.9323e-08,8.6854e-08,6.92967e-07>
55;8;MarinaBay;outputNeighborhood;<60000,6.18945e-06,6.27305e-05,0.00192928>
55;8;MarinaBay;;<60000,5.57414e-06,5.76954e-05,0.00193556>
55;9;PasirRis;outputNeighborhood;<150000,4.63352e-06,4.70103e-05,0.00144668>
55;9;PasirRis;;<150000,4.1727e-06,4.3236e-05,0.00145138>
55;10;Yishun;outputNeighborhood;<230000,2.89181e-15,5.14695e-15,8.24909e-15>
55;10;Yishun;;<230000,2.8573e-15,5.21062e-15,8.76379e-15>
56;1;Woodlands;outputNeighborhood;<260000,2.33532e-12,6.24308e-12,1.97925e-11>
56;1;Woodlands;;<260000,2.22427e-12,6.08584e-12,2.04169e-11>
56;2;AngMoKio;outputNeighborhood;<160000,8.56126e-12,2.28884e-11,7.25678e-11>
56;2;AngMoKio;;<160000,8.15411e-12,2.23119e-11,7.48567e-11>
56;3;BukitMerah;outputNeighborhood;<170000,4.18675e-06,4.32991e-05,0.00145189>
56;3;BukitMerah;;<170000,3.77061e-06,3.98066e-05,0.00145622>
56;4;Geylang;outputNeighborhood;<100000,2.76056e-05,0.0276766,9.98228>
56;4;Geylang;;<100000,2.48547e-05,0.0249144,9.98505>
56;5;Tampines;outputNeighborhood;<240000,1.05337e-08,4.73585e-08,3.7793e-07>
56;5;Tampines;;<240000,9.7291e-09,4.47294e-08,3.82665e-07>
56;6;JurongEast;outputNeighborhood;<180000,5.27189e-09,2.36928e-08,1.89008e-07>
56;6;JurongEast;;<180000,4.86937e-09,2.23779e-08,1.91377e-07>
56;7;Orchard;outputNeighborhood;<30000,1.9323e-08,8.6854e-08,6.92967e-07>
56;7;Orchard;;<30000,1.78474e-08,8.20332e-08,7.01652e-07>
56;8;MarinaBay;outputNeighborhood;<60000,5.57414e-06,5.76954e-05,0.00193556>
56;8;MarinaBay;;<60000,5.01992e-06,5.30407e-05,0.00194133>
56;9;PasirRis;outputNeighborhood;<150000,4.1727e-06,4.3236e-05,0.00145138>
56;9;PasirRis;;<150000,3.75763e-06,3.97469e-05,0.00145571>
56;10;Yishun;outputNeighborhood;<230000,2.8573e-15,5.21062e-15,8.76379e-15>
56;10;Yishun;;<230000,2.81698e-15,5.26101e-15,9.28485e-15>
57;1;Woodlands;outputNeighborhood;<260000,2.22427e-12,6.08584e-12,2.04169e-11>
57;1;Woodlands;;<260000,2.11569e-12,5.92211e-12,2.10254e-11>
57;2;AngMoKio;outputNeighborhood;<160000,8.15411e-12,2.23119e-11,7.48567e-11>
57;2;AngMoKio;;<160000,7.75602e-12,2.17115e-11,7.70879e-11>
57;3;BukitMerah;outputNeighborhood;<170000,3.77061e-06,3.98066e-05,0.00145622>
57;3;BukitMerah;;<170000,3.39578e-06,3.658e-05,0.0014602>
57;4;Geylang;outputNeighborhood;<100000,2.48547e-05,0.0249144,9.98505>
57;4;Geylang;;<100000,2.23776e-05,0.022428,9.98754>
57;5;Tampines;outputNeighborhood;<240000,9.7291e-09,4.47294e-08,3.82665e-07>
57;5;Tampines;;<240000,8.9805e-09,4.22022e-08,3.87138e-07>
57;6;JurongEast;outputNeighborhood;<180000,4.86937e-09,2.23779e-08,1.91377e-07>
57;6;JurongEast;;<180000,4.49483e-09,2.11139e-08,1.93615e-07>
57;7;Orchard;outputNeighborhood;<30000,1.78474e-08,8.20332e-08,7.01652e-07>
57;7;Orchard;;<30000,1.64745e-08,7.73994e-08,7.09855e-07>
57;8;MarinaBay;outputNeighborhood;<60000,5.01992e-06,5.30407e-05,0.00194133>
57;8;MarinaBay;;<60000,4.52072e-06,4.87406e-05,0.00194663>
57;9;PasirRis;outputNeighborhood;<150000,3.75763e-06,3.97469e-05,0.00145571>
57;9;PasirRis;;<150000,3.3838e-06,3.65238e-05,0.00145968>
57;10;Yishun;outputNeighborhood;<230000,2.81698e-15,5.26101e-15,9.28485e-15>
57;10;Yishun;;<230000,2.77136e-15,5.29831e-15,9.81095e-15>
58;1;Woodlands;outputNeighborhood;<260000,2.11569e-12,5.92211e-12,2.10254e-11>
58;1;Woodlands;;<260000,2.00986e-12,5.75304e-12,2.16176e-11>
58;2;AngMoKio;outputNeighborhood;<160000,7.75602e-12,2.17115e-11,7.70879e-11>
58;2;AngMoKio;;<160000,7.36798e-12,2.10915e-11,7.9259e-11>
58;3;BukitMerah;outputNeighborhood;<170000,3.39578e-06,3.658e-05,0.0014602>
58;3;BukitMerah;;<170000,3.05816e-06,3.36012e-05,0.00146386>
58;4;Geylang;outputNeighborhood;<100000,2.23776e-05,0.022428,9.98754>
58;4;Geylang;;<100000,2.01471e-05,0.0201896,9.98978>
58;5;Tampines;outputNeighborhood;<240000,8.9805e-09,4.22022e-08,3.87138e-07>
58;5;Tampines;;<240000,8.28465e-09,3.97781e-08,3.91359e-07>
58;6;JurongEast;outputNeighborhood;<180000,4.49483e-09,2.11139e-08,1.93615e-07>
58;6;JurongEast;;<180000,4.14668e-09,1.99015e-08,1.95726e-07>
58;7;Orchard;outputNeighborhood;<30000,1.64745e-08,7.73994e-08,7.09855e-07>
58;7;Orchard;;<30000,1.51982e-08,7.29543e-08,7.17595e-07>
58;8;MarinaBay;outputNeighborhood;<60000,4.52072e-06,4.87406e-05,0.00194663>
58;8;MarinaBay;;<60000,4.07111e-06,4.47707e-05,0.00195151>
58;9;PasirRis;outputNeighborhood;<150000,3.3838e-06,3.65238e-05,0.00145968>
58;9;PasirRis;;<150000,3.04711e-06,3.35481e-05,0.00146334>
58;10;Yishun;outputNeighborhood;<230000,2.77136e-15,5.29831e-15,9.81095e-15>
58;10;Yishun;;<230000,2.72095e-15,5.32275e-15,1.03408e-14>
59;1;Woodlands;outputNeighborhood;<260000,2.00986e-12,5.75304e-12,2.16176e-11>
59;1;Woodlands;;<260000,1.90698e-12,5.5797e-12,2.21929e-11>
59;2;AngMoKio;outputNeighborhood;<160000,7.36798e-12,2.10915e-11,7.9259e-11>
59;2;AngMoKio;;<160000,6.9908e-12,2.0456e-11,8.13682e-11>
59;3;BukitMerah;outputNeighborhood;<170000,3.05816e-06,3.36012e-05,0.00146386>
59;3;BukitMerah;;<170000,2.75408e-06,3.08527e-05,0.00146722>
59;4;Geylang;outputNeighborhood;<100000,2.01471e-05,0.0201896,9.98978>
59;4;Geylang;;<100000,1.81386e-05,0.0181747,9.9918>
59;5;Tampines;outputNeighborhood;<240000,8.28465e-09,3.97781e-08,3.91359e-07>
59;5;Tampines;;<240000,7.63844e-09,3.74572e-08,3.95336e-07>
59;6;JurongEast;outputNeighborhood;<180000,4.14668e-09,1.99015e-08,1.95726e-07>
59;6;JurongEast;;<180000,3.82335e-09,1.87407e-08,1.97716e-07>
59;7;Orchard;outputNeighborhood;<30000,1.51982e-08,7.29543e-08,7.17595e-07>
59;7;Orchard;;<30000,1.4013e-08,6.86986e-08,7.24891e-07>
59;8;MarinaBay;outputNeighborhood;<60000,4.07111e-06,4.47707e-05,0.00195151>
59;8;MarinaBay;;<60000,3.66617e-06,4.11078e-05,0.00195598>
59;9;PasirRis;outputNeighborhood;<150000,3.04711e-06,3.35481e-05,0.00146334>
59;9;PasirRis;;<150000,2.74389e-06,3.08028e-05,0.00146669>
59;10;Yishun;outputNeighborhood;<230000,2.72095e-15,5.32275e-15,1.03408e-14>
59;10;Yishun;;<230000,2.66626e-15,5.33467e-15,1.08731e-14>
60;1;Woodlands;outputNeighborhood;<260000,1.90698e-12,5.5797e-12,2.21929e-11>
60;1;Woodlands;;<260000,1.80725e-12,5.40313e-12,2.27509e-11>
60;2;AngMoKio;outputNeighborhood;<160000,6.9908e-12,2.0456e-11,8.13682e-11>
60;2;AngMoKio;;<160000,6.62517e-12,1.98085e-11,8.34138e-11>
60;3;BukitMerah;outputNeighborhood;<170000,2.75408e-06,3.08527e-05,0.00146722>
60;3;BukitMerah;;<170000,2.4802e-06,2.83183e-05,0.0014703>
60;4;Geylang;outputNeighborhood;<100000,1.81386e-05,0.0181747,9.9918>
60;4;Geylang;;<100000,1.63302e-05,0.0163609,9.99362>
60;5;Tampines;outputNeighborhood;<240000,7.63844e-09,3.74572e-08,3.95336e-07>
60;5;Tampines;;<240000,7.03886e-09,3.52392e-08,3.99082e-07>
60;6;JurongEast;outputNeighborhood;<180000,3.82335e-09,1.87407e-08,1.97716e-07>
60;6;JurongEast;;<180000,3.52335e-09,1.76313e-08,1.9959e-07>
60;7;Orchard;outputNeighborhood;<30000,1.4013e-08,6.86986e-08,7.24891e-07>
60;7;Orchard;;<30000,1.29133e-08,6.46313e-08,7.3176e-07>
60;8;MarinaBay;outputNeighborhood;<60000,3.66617e-06,4.11078e-05,0.00195598>
60;8;MarinaBay;;<60000,3.30147e-06,3.77303e-05,0.00196009>
60;9;PasirRis;outputNeighborhood;<150000,2.74389e-06,3.08028e-05,0.00146669>
60;9;PasirRis;;<150000,2.47081e-06,2.82713e-05,0.00146977>
60;10;Yishun;outputNeighborhood;<230000,2.66626e-15,5.33467e-15,1.08731e-14>
60;10;Yishun;;<230000,2.60777e-15,5.33445e-15,1.14065e-14>
61;1;Woodlands;outputNeighborhood;<260000,1.80725e-12,5.40313e-12,2.27509e-11>
61;1;Woodlands;;<260000,1.71081e-12,5.22427e-12,2.32912e-11>
61;2;AngMoKio;outputNeighborhood;<160000,6.62517e-12,1.98085e-11,8.34138e-11>
61;2;AngMoKio;;<160000,6.27158e-12,1.91527e-11,8.53946e-11>
61;3;BukitMerah;outputNeighborhood;<170000,2.4802e-06,2.83183e-05,0.0014703>
