sep=;
time;model_id;model_name;port_name;data
61;2;AngMoKio;;<160000,2.11717e-11,6.4651e-11,2.88231e-10>
61;3;BukitMerah;outputNeighborhood;<170000,3.72738e-06,4.25127e-05,0.00220585>
61;3;BukitMerah;;<170000,3.35683e-06,3.90069e-05,0.0022101>
61;4;Geylang;outputNeighborhood;<100000,1.63478e-05,0.0163609,9.99362>
61;4;Geylang;;<100000,1.47182e-05,0.0147281,9.99525>
61;5;Tampines;outputNeighborhood;<240000,1.58395e-08,7.92943e-08,8.9796e-07>
61;5;Tampines;;<240000,1.45887e-08,7.45328e-08,9.0589e-07>
61;6;JurongEast;outputNeighborhood;<180000,7.93296e-09,3.96867e-08,4.49147e-07>
61;6;JurongEast;;<180000,7.30688e-09,3.73046e-08,4.53115e-07>
61;7;Orchard;outputNeighborhood;<30000,2.90686e-08,1.45461e-07,1.64663e-06>
61;7;Orchard;;<30000,2.67739e-08,1.36729e-07,1.66118e-06>
61;8;MarinaBay;outputNeighborhood;<60000,4.95754e-06,5.6622e-05,0.00294044>
61;8;MarinaBay;;<60000,4.46444e-06,5.19513e-05,0.0029461>
61;9;PasirRis;outputNeighborhood;<150000,3.70625e-06,4.2407e-05,0.00220466>
61;9;PasirRis;;<150000,3.33736e-06,3.89075e-05,0.0022089>
61;10;Yishun;outputNeighborhood;<230000,1.32039e-14,2.70088e-14,5.77496e-14>
61;10;Yishun;;<230000,1.28911e-14,2.69487e-14,6.04504e-14>
62;1;Woodlands;outputNeighborhood;<260000,5.77603e-12,1.76361e-11,7.86174e-11>
62;1;Woodlands;;<260000,5.46194e-12,1.70277e-11,8.0381e-11>
62;2;AngMoKio;outputNeighborhood;<160000,2.11717e-11,6.4651e-11,2.88231e-10>
62;2;AngMoKio;;<160000,2.00202e-11,6.24203e-11,2.94696e-10>
62;3;BukitMerah;outputNeighborhood;<170000,3.35683e-06,3.90069e-05,0.0022101>
62;3;BukitMerah;;<170000,3.02309e-06,3.57776e-05,0.00221401>
62;4;Geylang;outputNeighborhood;<100000,1.47182e-05,0.0147281,9.99525>
62;4;Geylang;;<100000,1.32509e-05,0.0132583,9.99673>
62;5;Tampines;outputNeighborhood;<240000,1.45887e-08,7.45328e-08,9.0589e-07>
62;5;Tampines;;<240000,1.34301e-08,6.99972e-08,9.13343e-07>
62;6;JurongEast;outputNeighborhood;<180000,7.30688e-09,3.73046e-08,4.53115e-07>
62;6;JurongEast;;<180000,6.72689e-09,3.50355e-08,4.56846e-07>
62;7;Orchard;outputNeighborhood;<30000,2.67739e-08,1.36729e-07,1.66118e-06>
62;7;Orchard;;<30000,2.46483e-08,1.28411e-07,1.67485e-06>
62;8;MarinaBay;outputNeighborhood;<60000,4.46444e-06,5.19513e-05,0.0029461>
62;8;MarinaBay;;<60000,4.02035e-06,4.76491e-05,0.0029513>
62;9;PasirRis;outputNeighborhood;<150000,3.33736e-06,3.89075e-05,0.0022089>
62;9;PasirRis;;<150000,3.00517e-06,3.56842e-05,0.00221279>
62;10;Yishun;outputNeighborhood;<230000,1.28911e-14,2.69487e-14,6.04504e-14>
62;10;Yishun;;<230000,1.25638e-14,2.6832e-14,6.31453e-14>
63;1;Woodlands;outputNeighborhood;<260000,5.46194e-12,1.70277e-11,8.0381e-11>
63;1;Woodlands;;<260000,5.15955e-12,1.64173e-11,8.20838e-11>
63;2;AngMoKio;outputNeighborhood;<160000,2.00202e-11,6.24203e-11,2.94696e-10>
63;2;AngMoKio;;<160000,1.89116e-11,6.01823e-11,3.00938e-10>
63;3;BukitMerah;outputNeighborhood;<170000,3.02309e-06,3.57776e-05,0.00221401>
63;3;BukitMerah;;<170000,2.7225e-06,3.28045e-05,0.00221758>
63;4;Geylang;outputNeighborhood;<100000,1.32509e-05,0.0132583,9.99673>
63;4;Geylang;;<100000,1.19297e-05,0.0119351,9.99805>
63;5;Tampines;outputNeighborhood;<240000,1.34301e-08,6.99972e-08,9.13343e-07>
63;5;Tampines;;<240000,1.23577e-08,6.56835e-08,9.20343e-07>
63;6;JurongEast;outputNeighborhood;<180000,6.72689e-09,3.50355e-08,4.56846e-07>
63;6;JurongEast;;<180000,6.19001e-09,3.28773e-08,4.60349e-07>
63;7;Orchard;outputNeighborhood;<30000,2.46483e-08,1.28411e-07,1.67485e-06>
63;7;Orchard;;<30000,2.26807e-08,1.20499e-07,1.68769e-06>
63;8;MarinaBay;outputNeighborhood;<60000,4.02035e-06,4.76491e-05,0.0029513>
63;8;MarinaBay;;<60000,3.62041e-06,4.36882e-05,0.00295606>
63;9;PasirRis;outputNeighborhood;<150000,3.00517e-06,3.56842e-05,0.00221279>
63;9;PasirRis;;<150000,2.70602e-06,3.27168e-05,0.00221636>
63;10;Yishun;outputNeighborhood;<230000,1.25638e-14,2.6832e-14,6.31453e-14>
63;10;Yishun;;<230000,1.22244e-14,2.66616e-14,6.58285e-14>
64;1;Woodlands;outputNeighborhood;<260000,5.15955e-12,1.64173e-11,8.20838e-11>
64;1;Woodlands;;<260000,4.86903e-12,1.58075e-11,8.37255e-11>
64;2;AngMoKio;outputNeighborhood;<160000,1.89116e-11,6.01823e-11,3.00938e-10>
64;2;AngMoKio;;<160000,1.78466e-11,5.79464e-11,3.06956e-10>
64;3;BukitMerah;outputNeighborhood;<170000,2.7225e-06,3.28045e-05,0.00221758>
64;3;BukitMerah;;<170000,2.45179e-06,3.00685e-05,0.00222086>
64;4;Geylang;outputNeighborhood;<100000,1.19297e-05,0.0119351,9.99805>
64;4;Geylang;;<100000,1.07402e-05,0.010744,9.99925>
64;5;Tampines;outputNeighborhood;<240000,1.23577e-08,6.56835e-08,9.20343e-07>
64;5;Tampines;;<240000,1.13657e-08,6.15867e-08,9.26911e-07>
64;6;JurongEast;outputNeighborhood;<180000,6.19001e-09,3.28773e-08,4.60349e-07>
64;6;JurongEast;;<180000,5.6934e-09,3.08276e-08,4.63637e-07>
64;7;Orchard;outputNeighborhood;<30000,2.26807e-08,1.20499e-07,1.68769e-06>
64;7;Orchard;;<30000,2.08607e-08,1.12985e-07,1.69974e-06>
64;8;MarinaBay;outputNeighborhood;<60000,3.62041e-06,4.36882e-05,0.00295606>
64;8;MarinaBay;;<60000,3.26023e-06,4.00435e-05,0.00296043>
64;9;PasirRis;outputNeighborhood;<150000,2.70602e-06,3.27168e-05,0.00221636>
64;9;PasirRis;;<150000,2.43663e-06,2.99864e-05,0.00221963>
64;10;Yishun;outputNeighborhood;<230000,1.22244e-14,2.66616e-14,6.58285e-14>
64;10;Yishun;;<230000,1.18751e-14,2.64403e-14,6.84947e-14>
65;1;Woodlands;outputNeighborhood;<260000,4.86903e-12,1.58075e-11,8.37255e-11>
65;1;Woodlands;;<260000,4.59042e-12,1.52006e-11,8.53063e-11>
65;2;AngMoKio;outputNeighborhood;<160000,1.78466e-11,5.79464e-11,3.06956e-10>
65;2;AngMoKio;;<160000,1.68252e-11,5.57211e-11,3.12751e-10>
65;3;BukitMerah;outputNeighborhood;<170000,2.45179e-06,3.00685e-05,0.00222086>
65;3;BukitMerah;;<170000,2.20798e-06,2.7552e-05,0.00222387>
65;4;Geylang;outputNeighborhood;<100000,1.07402e-05,0.010744,9.99925>
65;4;Geylang;;<100000,9.6693e-06,0.00967171,10.0003>
65;5;Tampines;outputNeighborhood;<240000,1.13657e-08,6.15867e-08,9.26911e-07>
65;5;Tampines;;<240000,1.04488e-08,5.77012e-08,9.3307e-07>
65;6;JurongEast;outputNeighborhood;<180000,5.6934e-09,3.08276e-08,4.63637e-07>
65;6;JurongEast;;<180000,5.23434e-09,2.88835e-08,4.6672e-07>
65;7;Orchard;outputNeighborhood;<30000,2.08607e-08,1.12985e-07,1.69974e-06>
65;7;Orchard;;<30000,1.91783e-08,1.05859e-07,1.71104e-06>
65;8;MarinaBay;outputNeighborhood;<60000,3.26023e-06,4.00435e-05,0.00296043>
65;8;MarinaBay;;<60000,2.93587e-06,3.66912e-05,0.00296444>
65;9;PasirRis;outputNeighborhood;<150000,2.43663e-06,2.99864e-05,0.00221963>
65;9;PasirRis;;<150000,2.19404e-06,2.74751e-05,0.00222263>
65;10;Yishun;outputNeighborhood;<230000,1.18751e-14,2.64403e-14,6.84947e-14>
65;10;Yishun;;<230000,1.15179e-14,2.61713e-14,7.11387e-14>
66;1;Woodlands;outputNeighborhood;<260000,4.59042e-12,1.52006e-11,8.53063e-11>
66;1;Woodlands;;<260000,4.32374e-12,1.45986e-11,8.68263e-11>
66;2;AngMoKio;outputNeighborhood;<160000,1.68252e-11,5.57211e-11,3.12751e-10>
66;2;AngMoKio;;<160000,1.58476e-11,5.3514e-11,3.18323e-10>
66;3;BukitMerah;outputNeighborhood;<170000,2.20798e-06,2.7552e-05,0.00222387>
66;3;BukitMerah;;<170000,1.98841e-06,2.52384e-05,0.00222663>
66;4;Geylang;outputNeighborhood;<100000,9.6693e-06,0.00967171,10.0003>
66;4;Geylang;;<100000,8.70508e-06,0.00870647,10.0013>
66;5;Tampines;outputNeighborhood;<240000,1.04488e-08,5.77012e-08,9.3307e-07>
66;5;Tampines;;<240000,9.60184e-09,5.40208e-08,9.3884e-07>
66;6;JurongEast;outputNeighborhood;<180000,5.23434e-09,2.88835e-08,4.6672e-07>
66;6;JurongEast;;<180000,4.81028e-09,2.7042e-08,4.69608e-07>
66;7;Orchard;outputNeighborhood;<30000,1.91783e-08,1.05859e-07,1.71104e-06>
66;7;Orchard;;<30000,1.76243e-08,9.91088e-08,1.72163e-06>
66;8;MarinaBay;outputNeighborhood;<60000,2.93587e-06,3.66912e-05,0.00296444>
66;8;MarinaBay;;<60000,2.64376e-06,3.36093e-05,0.0029681>
66;9;PasirRis;outputNeighborhood;<150000,2.19404e-06,2.74751e-05,0.00222263>
66;9;PasirRis;;<150000,1.9756e-06,2.51664e-05,0.00222537>
66;10;Yishun;outputNeighborhood;<230000,1.15179e-14,2.61713e-14,7.11387e-14>
66;10;Yishun;;<230000,1.11547e-14,2.58577e-14,7.37558e-14>
67;1;Woodlands;outputNeighborhood;<260000,4.32374e-12,1.45986e-11,8.68263e-11>
67;1;Woodlands;;<260000,4.0689e-12,1.40035e-11,8.82862e-11>
67;2;AngMoKio;outputNeighborhood;<160000,1.58476e-11,5.3514e-11,3.18323e-10>
67;2;AngMoKio;;<160000,1.49134e-11,5.13321e-11,3.23674e-10>
67;3;BukitMerah;outputNeighborhood;<170000,1.98841e-06,2.52384e-05,0.00222663>
67;3;BukitMerah;;<170000,1.79066e-06,2.31123e-05,0.00222915>
67;4;Geylang;outputNeighborhood;<100000,8.70508e-06,0.00870647,10.0013>
67;4;Geylang;;<100000,7.83698e-06,0.00783756,10.0022>
67;5;Tampines;outputNeighborhood;<240000,9.60184e-09,5.40208e-08,9.3884e-07>
67;5;Tampines;;<240000,8.81997e-09,5.05391e-08,9.44242e-07>
67;6;JurongEast;outputNeighborhood;<180000,4.81028e-09,2.7042e-08,4.69608e-07>
67;6;JurongEast;;<180000,4.4188e-09,2.52999e-08,4.72312e-07>
67;7;Orchard;outputNeighborhood;<30000,1.76243e-08,9.91088e-08,1.72163e-06>
67;7;Orchard;;<30000,1.61896e-08,9.27228e-08,1.73154e-06>
67;8;MarinaBay;outputNeighborhood;<60000,2.64376e-06,3.36093e-05,0.0029681>
67;8;MarinaBay;;<60000,2.3807e-06,3.07771e-05,0.00297147>
67;9;PasirRis;outputNeighborhood;<150000,1.9756e-06,2.51664e-05,0.00222537>
67;9;PasirRis;;<150000,1.77889e-06,2.30448e-05,0.00222789>
67;10;Yishun;outputNeighborhood;<230000,1.11547e-14,2.58577e-14,7.37558e-14>
67;10;Yishun;;<230000,1.07873e-14,2.55029e-14,7.63416e-14>
68;1;Woodlands;outputNeighborhood;<260000,4.0689e-12,1.40035e-11,8.82862e-11>
68;1;Woodlands;;<260000,3.82577e-12,1.34169e-11,8.96865e-11>
68;2;AngMoKio;outputNeighborhood;<160000,1.49134e-11,5.13321e-11,3.23674e-10>
68;2;AngMoKio;;<160000,1.40221e-11,4.91816e-11,3.28807e-10>
68;3;BukitMerah;outputNeighborhood;<170000,1.79066e-06,2.31123e-05,0.00222915>
68;3;BukitMerah;;<170000,1.61257e-06,2.11592e-05,0.00223146>
68;4;Geylang;outputNeighborhood;<100000,7.83698e-06,0.00783756,10.0022>
68;4;Geylang;;<100000,7.05542e-06,0.00705538,10.0029>
68;5;Tampines;outputNeighborhood;<240000,8.81997e-09,5.05391e-08,9.44242e-07>
68;5;Tampines;;<240000,8.09861e-09,4.72492e-08,9.49296e-07>
68;6;JurongEast;outputNeighborhood;<180000,4.4188e-09,2.52999e-08,4.72312e-07>
68;6;JurongEast;;<180000,4.05759e-09,2.36537e-08,4.74842e-07>
68;7;Orchard;outputNeighborhood;<30000,1.61896e-08,9.27228e-08,1.73154e-06>
68;7;Orchard;;<30000,1.4866e-08,8.66884e-08,1.74081e-06>
68;8;MarinaBay;outputNeighborhood;<60000,2.3807e-06,3.07771e-05,0.00297147>
68;8;MarinaBay;;<60000,2.14381e-06,2.81755e-05,0.00297454>
68;9;PasirRis;outputNeighborhood;<150000,1.77889e-06,2.30448e-05,0.00222789>
68;9;PasirRis;;<150000,1.60177e-06,2.10961e-05,0.00223019>
68;10;Yishun;outputNeighborhood;<230000,1.07873e-14,2.55029e-14,7.63416e-14>
68;10;Yishun;;<230000,1.04175e-14,2.51101e-14,7.88919e-14>
69;1;Woodlands;outputNeighborhood;<260000,3.82577e-12,1.34169e-11,8.96865e-11>
69;1;Woodlands;;<260000,3.59416e-12,1.28404e-11,9.10282e-11>
69;2;AngMoKio;outputNeighborhood;<160000,1.40221e-11,4.91816e-11,3.28807e-10>
69;2;AngMoKio;;<160000,1.31731e-11,4.70678e-11,3.33725e-10>
69;3;BukitMerah;outputNeighborhood;<170000,1.61257e-06,2.11592e-05,0.00223146>
69;3;BukitMerah;;<170000,1.45219e-06,1.93658e-05,0.00223358>
69;4;Geylang;outputNeighborhood;<100000,7.05542e-06,0.00705538,10.0029>
69;4;Geylang;;<100000,6.35177e-06,0.00635125,10.0036>
69;5;Tampines;outputNeighborhood;<240000,8.09861e-09,4.72492e-08,9.49296e-07>
69;5;Tampines;;<240000,7.43347e-09,4.4144e-08,9.54021e-07>
69;6;JurongEast;outputNeighborhood;<180000,4.05759e-09,2.36537e-08,4.74842e-07>
69;6;JurongEast;;<180000,3.72452e-09,2.20998e-08,4.77208e-07>
69;7;Orchard;outputNeighborhood;<30000,1.4866e-08,8.66884e-08,1.74081e-06>
69;7;Orchard;;<30000,1.36454e-08,8.09928e-08,1.74948e-06>
69;8;MarinaBay;outputNeighborhood;<60000,2.14381e-06,2.81755e-05,0.00297454>
69;8;MarinaBay;;<60000,1.93048e-06,2.57867e-05,0.00297736>
69;9;PasirRis;outputNeighborhood;<150000,1.60177e-06,2.10961e-05,0.00223019>
69;9;PasirRis;;<150000,1.44227e-06,1.93069e-05,0.0022323>
69;10;Yishun;outputNeighborhood;<230000,1.04175e-14,2.51101e-14,7.88919e-14>
69;10;Yishun;;<230000,1.00469e-14,2.46826e-14,8.14029e-14>
70;1;Woodlands;outputNeighborhood;<260000,3.59416e-12,1.28404e-11,9.10282e-11>
70;1;Woodlands;;<260000,3.37386e-12,1.22752e-11,9.23123e-11>
70;2;AngMoKio;outputNeighborhood;<160000,1.31731e-11,4.70678e-11,3.33725e-10>
70;2;AngMoKio;;<160000,1.23655e-11,4.49957e-11,3.38432e-10>
70;3;BukitMerah;outputNeighborhood;<170000,1.45219e-06,1.93658e-05,0.00223358>
70;3;BukitMerah;;<170000,1.30775e-06,1.77196e-05,0.00223551>
70;4;Geylang;outputNeighborhood;<100000,6.35177e-06,0.00635125,10.0036>
70;4;Geylang;;<100000,5.71829e-06,0.00571739,10.0043>
70;5;Tampines;outputNeighborhood;<240000,7.43347e-09,4.4144e-08,9.54021e-07>
70;5;Tampines;;<240000,6.8205e-09,4.12163e-08,9.58435e-07>
70;6;JurongEast;outputNeighborhood;<180000,3.72452e-09,2.20998e-08,4.77208e-07>
70;6;JurongEast;;<180000,3.41756e-09,2.06347e-08,4.79418e-07>
70;7;Orchard;outputNeighborhood;<30000,1.36454e-08,8.09928e-08,1.74948e-06>
70;7;Orchard;;<30000,1.25206e-08,7.56226e-08,1.75758e-06>
70;8;MarinaBay;outputNeighborhood;<60000,1.93048e-06,2.57867e-05,0.00297736>
70;8;MarinaBay;;<60000,1.73838e-06,2.35941e-05,0.00297994>
70;9;PasirRis;outputNeighborhood;<150000,1.44227e-06,1.93069e-05,0.0022323>
70;9;PasirRis;;<150000,1.29865e-06,1.76646e-05,0.00223424>
70;10;Yishun;outputNeighborhood;<230000,1.00469e-14,2.46826e-14,8.14029e-14>
70;10;Yishun;;<230000,9.67682e-15,2.42237e-14,8.38712e-14>
71;1;Woodlands;outputNeighborhood;<260000,3.37386e-12,1.22752e-11,9.23123e-11>
71;1;Woodlands;;<260000,3.1646e-12,1.17224e-11,9.35398e-11>
71;2;AngMoKio;outputNeighborhood;<160000,1.23655e-11,4.49957e-11,3.38432e-10>
71;2;AngMoKio;;<160000,1.15984e-11,4.29692e-11,3.42932e-10>
71;3;BukitMerah;outputNeighborhood;<170000,1.30775e-06,1.77196e-05,0.00223551>
71;3;BukitMerah;;<170000,1.17768e-06,1.62092e-05,0.00223729>
71;4;Geylang;outputNeighborhood;<100000,5.71829e-06,0.00571739,10.0043>
71;4;Geylang;;<100000,5.14796e-06,0.0051468,10.0049>
71;5;Tampines;outputNeighborhood;<240000,6.8205e-09,4.12163e-08,9.58435e-07>
71;5;Tampines;;<240000,6.2559e-09,3.84588e-08,9.62557e-07>
71;6;JurongEast;outputNeighborhood;<180000,3.41756e-09,2.06347e-08,4.79418e-07>
71;6;JurongEast;;<180000,3.1348e-09,1.92548e-08,4.81481e-07>
71;7;Orchard;outputNeighborhood;<30000,1.25206e-08,7.56226e-08,1.75758e-06>
71;7;Orchard;;<30000,1.14844e-08,7.05644e-08,1.76514e-06>
71;8;MarinaBay;outputNeighborhood;<60000,1.73838e-06,2.35941e-05,0.00297994>
71;8;MarinaBay;;<60000,1.56538e-06,2.15824e-05,0.0029823>
71;9;PasirRis;outputNeighborhood;<150000,1.29865e-06,1.76646e-05,0.00223424>
71;9;PasirRis;;<150000,1.16933e-06,1.61579e-05,0.002236>
71;10;Yishun;outputNeighborhood;<230000,9.67682e-15,2.42237e-14,8.38712e-14>
71;10;Yishun;;<230000,9.30866e-15,2.37367e-14,8.62935e-14>
72;1;Woodlands;outputNeighborhood;<260000,3.1646e-12,1.17224e-11,9.35398e-11>
72;1;Woodlands;;<260000,2.96609e-12,1.11831e-11,9.4712e-11>
72;2;AngMoKio;outputNeighborhood;<160000,1.15984e-11,4.29692e-11,3.42932e-10>
72;2;AngMoKio;;<160000,1.08707e-11,4.0992e-11,3.47229e-10>
72;3;BukitMerah;outputNeighborhood;<170000,1.17768e-06,1.62092e-05,0.00223729>
72;3;BukitMerah;;<170000,1.06054e-06,1.48238e-05,0.00223891>
72;4;Geylang;outputNeighborhood;<100000,5.14796e-06,0.0051468,10.0049>
72;4;Geylang;;<100000,4.6345e-06,0.00463315,10.0054>
72;5;Tampines;outputNeighborhood;<240000,6.2559e-09,3.84588e-08,9.62557e-07>
72;5;Tampines;;<240000,5.7361e-09,3.58641e-08,9.66403e-07>
72;6;JurongEast;outputNeighborhood;<180000,3.1348e-09,1.92548e-08,4.81481e-07>
72;6;JurongEast;;<180000,2.87447e-09,1.79563e-08,4.83407e-07>
72;7;Orchard;outputNeighborhood;<30000,1.14844e-08,7.05644e-08,1.76514e-06>
72;7;Orchard;;<30000,1.05305e-08,6.58049e-08,1.7722e-06>
72;8;MarinaBay;outputNeighborhood;<60000,1.56538e-06,2.15824e-05,0.0029823>
72;8;MarinaBay;;<60000,1.4096e-06,1.97372e-05,0.00298446>
72;9;PasirRis;outputNeighborhood;<150000,1.16933e-06,1.61579e-05,0.002236>
72;9;PasirRis;;<150000,1.05289e-06,1.4776e-05,0.00223762>
72;10;Yishun;outputNeighborhood;<230000,9.30866e-15,2.37367e-14,8.62935e-14>
72;10;Yishun;;<230000,8.94362e-15,2.32247e-14,8.86672e-14>
73;1;Woodlands;outputNeighborhood;<260000,2.96609e-12,1.11831e-11,9.4712e-11>
73;1;Woodlands;;<260000,2.778e-12,1.0658e-11,9.58303e-11>
73;2;AngMoKio;outputNeighborhood;<160000,1.08707e-11,4.0992e-11,3.47229e-10>
73;2;AngMoKio;;<160000,1.01813e-11,3.90669e-11,3.51328e-10>
73;3;BukitMerah;outputNeighborhood;<170000,1.06054e-06,1.48238e-05,0.00223891>
73;3;BukitMerah;;<170000,9.5505e-07,1.35536e-05,0.00224039>
73;4;Geylang;outputNeighborhood;<100000,4.6345e-06,0.00463315,10.0054>
73;4;Geylang;;<100000,4.17225e-06,0.00417076,10.0058>
73;5;Tampines;outputNeighborhood;<240000,5.7361e-09,3.58641e-08,9.66403e-07>
73;5;Tampines;;<240000,5.25779e-09,3.34249e-08,9.69989e-07>
73;6;JurongEast;outputNeighborhood;<180000,2.87447e-09,1.79563e-08,4.83407e-07>
73;6;JurongEast;;<180000,2.63491e-09,1.67355e-08,4.85202e-07>
73;7;Orchard;outputNeighborhood;<30000,1.05305e-08,6.58049e-08,1.7722e-06>
73;7;Orchard;;<30000,9.65272e-09,6.13305e-08,1.77878e-06>
73;8;MarinaBay;outputNeighborhood;<60000,1.4096e-06,1.97372e-05,0.00298446>
73;8;MarinaBay;;<60000,1.26932e-06,1.80454e-05,0.00298643>
73;9;PasirRis;outputNeighborhood;<150000,1.05289e-06,1.4776e-05,0.00223762>
73;9;PasirRis;;<150000,9.48033e-07,1.3509e-05,0.00223909>
73;10;Yishun;outputNeighborhood;<230000,8.94362e-15,2.32247e-14,8.86672e-14>
73;10;Yishun;;<230000,8.58278e-15,2.2691e-14,9.09897e-14>
74;1;Woodlands;outputNeighborhood;<260000,2.778e-12,1.0658e-11,9.58303e-11>
74;1;Woodlands;;<260000,2.60002e-12,1.01478e-11,9.68962e-11>
74;2;AngMoKio;outputNeighborhood;<160000,1.01813e-11,3.90669e-11,3.51328e-10>
74;2;AngMoKio;;<160000,9.52888e-12,3.71965e-11,3.55235e-10>
74;3;BukitMerah;outputNeighborhood;<170000,9.5505e-07,1.35536e-05,0.00224039>
74;3;BukitMerah;;<170000,8.60051e-07,1.23892e-05,0.00224174>
74;4;Geylang;outputNeighborhood;<100000,4.17225e-06,0.00417076,10.0058>
74;4;Geylang;;<100000,3.75609e-06,0.00375452,10.0062>
74;5;Tampines;outputNeighborhood;<240000,5.25779e-09,3.34249e-08,9.69989e-07>
74;5;Tampines;;<240000,4.81785e-09,3.1134e-08,9.73332e-07>
74;6;JurongEast;outputNeighborhood;<180000,2.63491e-09,1.67355e-08,4.85202e-07>
74;6;JurongEast;;<180000,2.41456e-09,1.5589e-08,4.86876e-07>
74;7;Orchard;outputNeighborhood;<30000,9.65272e-09,6.13305e-08,1.77878e-06>
74;7;Orchard;;<30000,8.84531e-09,5.7128e-08,1.78491e-06>
74;8;MarinaBay;outputNeighborhood;<60000,1.26932e-06,1.80454e-05,0.00298643>
74;8;MarinaBay;;<60000,1.143e-06,1.64948e-05,0.00298824>
74;9;PasirRis;outputNeighborhood;<150000,9.48033e-07,1.3509e-05,0.00223909>
74;9;PasirRis;;<150000,8.53621e-07,1.23477e-05,0.00224045>
74;10;Yishun;outputNeighborhood;<230000,8.58278e-15,2.2691e-14,9.09897e-14>
74;10;Yishun;;<230000,8.22711e-15,2.21384e-14,9.32588e-14>
75;1;Woodlands;outputNeighborhood;<260000,2.60002e-12,1.01478e-11,9.68962e-11>
75;1;Woodlands;;<260000,2.43178e-12,9.65304e-12,9.79109e-11>
75;2;AngMoKio;outputNeighborhood;<160000,9.52888e-12,3.71965e-11,3.55235e-10>
75;2;AngMoKio;;<160000,8.9122e-12,3.53826e-11,3.58954e-10>
75;3;BukitMerah;outputNeighborhood;<170000,8.60051e-07,1.23892e-05,0.00224174>
75;3;BukitMerah;;<170000,7.745e-07,1.13223e-05,0.00224298>
75;4;Geylang;outputNeighborhood;<100000,3.75609e-06,0.00375452,10.0062>
75;4;Geylang;;<100000,3.38144e-06,0.00337982,10.0066>
75;5;Tampines;outputNeighborhood;<240000,4.81785e-09,3.1134e-08,9.73332e-07>
75;5;Tampines;;<240000,4.41339e-09,2.89841e-08,9.76445e-07>
75;6;JurongEast;outputNeighborhood;<180000,2.41456e-09,1.5589e-08,4.86876e-07>
75;6;JurongEast;;<180000,2.21196e-09,1.4513e-08,4.88435e-07>
75;7;Orchard;outputNeighborhood;<30000,8.84531e-09,5.7128e-08,1.78491e-06>
75;7;Orchard;;<30000,8.10298e-09,5.31842e-08,1.79062e-06>
75;8;MarinaBay;outputNeighborhood;<60000,1.143e-06,1.64948e-05,0.00298824>
75;8;MarinaBay;;<60000,1.02924e-06,1.50739e-05,0.00298988>
75;9;PasirRis;outputNeighborhood;<150000,8.53621e-07,1.23477e-05,0.00224045>
75;9;PasirRis;;<150000,7.6861e-07,1.12836e-05,0.00224168>
75;10;Yishun;outputNeighborhood;<230000,8.22711e-15,2.21384e-14,9.32588e-14>
75;10;Yishun;;<230000,7.87747e-15,2.157e-14,9.54726e-14>
76;1;Woodlands;outputNeighborhood;<260000,2.43178e-12,9.65304e-12,9.79109e-11>
76;1;Woodlands;;<260000,2.27293e-12,9.17409e-12,9.88762e-11>
76;2;AngMoKio;outputNeighborhood;<160000,8.9122e-12,3.53826e-11,3.58954e-10>
76;2;AngMoKio;;<160000,8.32995e-12,3.36268e-11,3.62493e-10>
76;3;BukitMerah;outputNeighborhood;<170000,7.745e-07,1.13223e-05,0.00224298>
76;3;BukitMerah;;<170000,6.97458e-07,1.0345e-05,0.00224411>
76;4;Geylang;outputNeighborhood;<100000,3.38144e-06,0.00337982,10.0066>
76;4;Geylang;;<100000,3.04415e-06,0.00304251,10.007>
76;5;Tampines;outputNeighborhood;<240000,4.41339e-09,2.89841e-08,9.76445e-07>
76;5;Tampines;;<240000,4.0417e-09,2.69684e-08,9.79344e-07>
76;6;JurongEast;outputNeighborhood;<180000,2.21196e-09,1.4513e-08,4.88435e-07>
76;6;JurongEast;;<180000,2.02577e-09,1.35041e-08,4.89886e-07>
76;7;Orchard;outputNeighborhood;<30000,8.10298e-09,5.31842e-08,1.79062e-06>
76;7;Orchard;;<30000,7.42078e-09,4.94864e-08,1.79594e-06>
76;8;MarinaBay;outputNeighborhood;<60000,1.02924e-06,1.50739e-05,0.00298988>
76;8;MarinaBay;;<60000,9.26807e-07,1.37723e-05,0.00299139>
76;9;PasirRis;outputNeighborhood;<150000,7.6861e-07,1.12836e-05,0.00224168>
76;9;PasirRis;;<150000,6.92063e-07,1.0309e-05,0.00224281>
76;10;Yishun;outputNeighborhood;<230000,7.87747e-15,2.157e-14,9.54726e-14>
76;10;Yishun;;<230000,7.53463e-15,2.09885e-14,9.76296e-14>
77;1;Woodlands;outputNeighborhood;<260000,2.27293e-12,9.17409e-12,9.88762e-11>
77;1;Woodlands;;<260000,2.12311e-12,8.71127e-12,9.97936e-11>
77;2;AngMoKio;outputNeighborhood;<160000,8.32995e-12,3.36268e-11,3.62493e-10>
77;2;AngMoKio;;<160000,7.78076e-12,3.19301e-11,3.65855e-10>
77;3;BukitMerah;outputNeighborhood;<170000,6.97458e-07,1.0345e-05,0.00224411>
77;3;BukitMerah;;<170000,6.28078e-07,9.44996e-06,0.00224515>
77;4;Geylang;outputNeighborhood;<100000,3.04415e-06,0.00304251,10.007>
77;4;Geylang;;<100000,2.7405e-06,0.00273887,10.0073>
77;5;Tampines;outputNeighborhood;<240000,4.0417e-09,2.69684e-08,9.79344e-07>
77;5;Tampines;;<240000,3.70027e-09,2.50799e-08,9.8204e-07>
